Time (s),Kanaal 1
461,-0.0398
462,0.0797
463,0.0996
464,0.0797
465,0.1793
466,0.1793
467,0.1594
468,0.1395
469,0.0199
470,-0.0398
471,-0.0797
472,-0.2590
473,-0.3188
474,-0.3984
475,-0.3387
476,-0.2988
477,-0.1793
478,-0.1395
479,-0.1395
480,-0.0797
481,-0.0797
482,-0.0797
483,-0.0598
484,-0.0598
485,-0.0598
486,-0.0398
487,-0.0199
488,-0.0598
489,-0.0398
490,0.0000
491,0.0000
492,0.0000
493,0.0199
494,-0.0797
495,-0.0996
496,-0.0996
497,-0.0797
498,-0.0996
499,-0.0598
500,0.0000
501,-0.0797
502,-0.0199
503,-0.0598
504,-0.0598
505,-0.0199
506,-0.1195
507,-0.0598
508,-0.0598
509,-0.0199
510,0.0598
511,0.0000
512,0.0996
513,0.0797
514,0.0398
515,0.0398
516,0.0598
517,0.0398
518,0.0797
519,0.0598
520,0.0598
521,0.0000
522,-0.0199
523,-0.0598
524,-0.0598
525,0.0199
526,0.0000
527,0.0000
528,-0.0398
529,0.0000
530,-0.0199
531,-0.0199
532,0.0598
533,-0.0598
534,-0.0398
535,-0.1195
536,-0.1395
537,-0.0797
538,-0.0598
539,-0.0598
540,-0.0398
541,-0.0199
542,-0.0398
543,0.0000
544,0.0000
545,0.0000
546,0.0199
547,0.0398
548,0.0797
549,0.0797
550,0.0598
551,-0.0199
552,0.0398
553,0.0000
554,0.1195
555,0.1594
556,0.0996
557,0.1395
558,0.0996
559,0.0598
560,0.0797
561,0.0797
562,0.0797
563,0.0797
564,0.1195
565,0.1395
566,0.1195
567,0.1594
568,0.1793
569,0.1793
570,0.1594
571,0.0996
572,0.1395
573,0.1195
574,0.0797
575,0.1195
576,0.1195
577,0.0797
578,0.0199
579,0.0598
580,0.0797
581,0.0398
582,0.0797
583,0.0598
584,0.0398
585,0.0598
586,0.0199
587,0.0797
588,0.0598
589,0.0996
590,0.0398
591,0.0398
592,0.0598
593,0.0398
594,0.0996
595,0.0598
596,0.0598
597,0.0797
598,0.0598
599,0.0996
600,0.0797
601,0.1195
602,0.0996
603,0.1195
604,0.1594
605,0.1195
606,0.1395
607,0.1195
608,0.1395
609,0.0996
610,0.0797
611,0.1195
612,0.0996
613,0.0996
614,0.0199
615,0.0996
616,0.1594
617,0.0797
618,-0.0199
619,-0.0398
620,0.0000
621,0.0000
622,-0.0398
623,0.0199
624,0.0598
625,0.1594
626,0.0797
627,0.0598
628,0.1195
629,0.0996
630,0.0398
631,0.0000
632,0.0000
633,0.0398
634,0.0000
635,0.0398
636,0.0199
637,0.0598
638,0.0398
639,0.1195
640,0.0797
641,0.0398
642,0.0797
643,0.0000
644,0.0000
645,-0.0199
646,0.0000
647,0.0199
648,0.0000
649,0.0000
650,-0.0598
651,0.0199
652,-0.0398
653,-0.0598
654,-0.0797
655,-0.0398
656,-0.0598
657,-0.0199
658,-0.0398
659,-0.0398
660,-0.0199
661,-0.0598
662,0.0199
663,0.0000
664,0.0000
665,0.0000
666,-0.0199
667,0.0398
668,0.0000
669,-0.0398
670,-0.0398
671,0.0000
672,0.0199
673,0.0199
674,0.0398
675,0.0598
676,0.0996
677,0.0996
678,0.1195
679,0.1195
680,0.0996
681,0.0996
682,0.0797
683,0.0996
684,0.0598
685,0.0996
686,0.0398
687,0.0398
688,-0.0598
689,-0.0398
690,-0.0996
691,-0.0598
692,-0.1395
693,-0.1793
694,-0.1395
695,-0.1395
696,-0.1793
697,-0.1793
698,-0.0398
699,-0.0199
700,0.0398
701,0.1195
702,0.1195
703,0.0797
704,0.0000
705,0.0000
706,0.0398
707,0.0797
708,0.0398
709,0.1195
710,0.1195
711,0.0199
712,0.0000
713,0.0000
714,0.1395
715,0.0996
716,0.0797
717,0.0996
718,0.1195
719,0.1793
720,0.1195
721,0.0996
722,0.0996
723,0.1395
724,0.0996
725,0.0797
726,0.0398
727,0.0000
728,0.0000
729,0.0199
730,0.0398
731,-0.0199
732,0.0199
733,-0.0996
734,-0.1195
735,-0.0797
736,0.0398
737,0.0398
738,-0.0398
739,0.0598
740,0.0598
741,0.0598
742,0.0398
743,0.0598
744,0.0199
745,0.0000
746,-0.0398
747,-0.0598
748,-0.0398
749,-0.0199
750,0.0000
751,0.1195
752,0.0797
753,0.0199
754,0.0000
755,-0.0199
756,-0.0996
757,-0.1395
758,-0.0797
759,-0.0598
760,-0.1395
761,-0.0996
762,0.0000
763,-0.0199
764,-0.0398
765,-0.0797
766,-0.1992
767,-0.1594
768,-0.1793
769,-0.2191
770,-0.1992
771,-0.1594
772,-0.1594
773,-0.1395
774,-0.1195
775,-0.0996
776,-0.1395
777,-0.1793
778,-0.2191
779,-0.1594
780,-0.1395
781,-0.0797
782,-0.0996
783,-0.0398
784,0.0398
785,0.0996
786,0.0996
787,0.0199
788,-0.0598
789,-0.0996
790,-0.1793
791,-0.2191
792,-0.1594
793,-0.1195
794,-0.1793
795,-0.1395
796,-0.1195
797,-0.0398
798,-0.0199
799,-0.0398
800,-0.1195
801,-0.1594
802,-0.1195
803,-0.1992
804,-0.2789
805,-0.1992
806,-0.0199
807,0.1395
808,0.0598
809,0.0598
810,0.0598
811,0.0598
812,-0.0199
813,-0.1594
814,-0.1793
815,-0.1195
816,-0.1395
817,-0.0398
818,0.0598
819,-0.0199
820,0.0199
821,0.0199
822,0.0000
823,-0.0199
824,0.0000
825,-0.0199
826,-0.1395
827,-0.1594
828,-0.1195
829,0.0398
830,0.0598
831,0.0598
832,0.0996
833,0.0797
834,0.1793
835,0.1992
836,0.2590
837,0.2391
838,0.1395
839,0.0797
840,-0.0398
841,-0.0996
842,-0.0598
843,-0.1992
844,-0.2590
845,-0.2988
846,-0.2191
847,-0.1594
848,0.0199
849,0.0996
850,0.1793
851,0.2191
852,0.2391
853,0.2191
854,0.1793
855,0.1594
856,0.1395
857,0.0398
858,0.0598
859,0.0797
860,0.0996
861,0.0199
862,-0.0398
863,0.0797
864,0.1195
865,0.0797
866,0.0000
867,-0.0598
868,-0.1793
869,-0.0797
870,-0.0199
871,0.0398
872,0.1395
873,0.1793
874,0.1793
875,0.1793
876,0.0199
877,0.0199
878,-0.0199
879,-0.0398
880,0.0199
881,0.1195
882,0.2191
883,0.1793
884,0.1395
885,0.1395
886,0.0199
887,-0.0199
888,-0.0797
889,-0.0996
890,-0.1594
891,-0.1594
892,-0.0797
893,-0.1195
894,-0.1395
895,-0.1594
896,-0.2789
897,-0.4582
898,-0.3785
899,-0.3188
900,-0.4184
901,-0.3188
902,-0.1395
903,0.0199
904,0.1594
905,0.2391
906,0.2988
907,0.2590
908,0.1793
909,0.0797
910,-0.0199
911,-0.0797
912,-0.0996
913,0.0199
914,0.1195
915,0.1793
916,0.1594
917,0.2191
918,0.1195
919,-0.0199
920,-0.0398
921,-0.0996
922,-0.2191
923,-0.2590
924,-0.1195
925,-0.0598
926,0.0199
927,0.1793
928,0.1594
929,0.0996
930,0.0000
931,-0.0199
932,0.0996
933,0.1594
934,0.1594
935,0.2391
936,0.0398
937,-0.0398
938,-0.0598
939,-0.1395
940,-0.1195
941,-0.1793
942,-0.0996
943,-0.0199
944,0.0199
945,0.0199
946,-0.0199
947,-0.0598
948,0.0398
949,0.0797
950,0.1395
951,-0.0598
952,-0.0996
953,-0.1793
954,-0.0797
955,-0.0598
956,0.1395
957,0.3188
958,0.2391
959,0.1594
960,0.2191
961,0.3387
962,0.2789
963,0.2191
964,-0.0199
965,-0.1992
966,-0.2191
967,-0.1195
968,-0.0996
969,-0.1992
970,-0.3785
971,-0.4980
972,-0.4184
973,-0.2391
974,0.0797
975,0.2988
976,0.2789
977,0.2988
978,0.1594
979,0.1594
980,0.0398
981,-0.1195
982,-0.2191
983,-0.0398
984,0.0000
985,-0.1992
986,-0.4781
987,-0.4184
988,-0.3387
989,-0.3387
990,-0.1992
991,-0.0398
992,0.0199
993,-0.0398
994,0.0398
995,0.0000
996,0.0797
997,0.1395
998,0.3387
999,0.1793
1000,0.0797
1001,0.2191
1002,0.2191
1003,0.0598
1004,0.0598
1005,0.2191
1006,0.0797
1007,-0.0598
1008,-0.1594
1009,0.0398
1010,0.0797
1011,0.0000
1012,0.0598
1013,0.0598
1014,0.0398
1015,-0.3188
1016,-0.2391
1017,-0.0797
1018,-0.1195
1019,0.1195
1020,0.0996
1021,0.2391
1022,0.1594
1023,0.1992
1024,0.1793
1025,0.0000
1026,-0.0398
1027,-0.0398
1028,0.1195
1029,0.1992
1030,0.1992
1031,0.0996
1032,0.0000
1033,-0.0598
1034,-0.0199
1035,0.0398
1036,-0.0797
1037,0.0996
1038,0.3984
1039,0.5777
1040,0.7770
1041,0.7371
1042,0.5578
1043,0.3984
1044,0.1992
1045,-0.1395
1046,-0.4781
1047,-0.5977
1048,-0.5977
1049,-0.4582
1050,-0.6176
1051,-0.4980
1052,0.0199
1053,0.3586
1054,0.6375
1055,0.7969
1056,0.7172
1057,0.4781
1058,0.1594
1059,-0.0996
1060,-0.3387
1061,-0.2191
1062,-0.1594
1063,-0.3387
1064,-0.1793
1065,0.0797
1066,0.2789
1067,0.4781
1068,0.3785
1069,0.2789
1070,0.2789
1071,-0.0996
1072,-0.7770
1073,-0.8367
1074,-0.8367
1075,-0.8168
1076,-0.5777
1077,-0.3785
1078,-0.1594
1079,0.2988
1080,0.5977
1081,0.6973
1082,0.6176
1083,0.5578
1084,-0.0199
1085,-0.3984
1086,-0.8766
1087,-1.4941
1088,-1.4941
1089,-1.1555
1090,-0.6773
1091,-0.5777
1092,-0.4582
1093,-0.2391
1094,0.2789
1095,0.8566
1096,1.0559
1097,1.0758
1098,1.0160
1099,0.6773
1100,0.0199
1101,-0.6773
1102,-0.8965
1103,-1.1953
1104,-0.9762
1105,-0.4980
1106,-0.0598
1107,0.2391
1108,0.1195
1109,0.1594
1110,0.2191
1111,0.0797
1112,0.0000
1113,-0.1594
1114,-0.2789
1115,0.0199
1116,0.0199
1117,-0.0797
1118,0.0598
1119,0.4781
1120,0.6773
1121,0.5578
1122,0.4383
1123,0.3586
1124,0.2590
1125,0.0797
1126,-0.4582
1127,-0.8965
1128,-0.9164
1129,-0.3188
1130,-0.2789
1131,-0.3586
1132,-0.5180
1133,-0.2391
1134,-0.1395
1135,-0.1793
1136,-0.1793
1137,-0.0598
1138,0.2391
1139,0.5977
1140,0.5777
1141,0.5379
1142,0.3785
1143,0.0398
1144,-0.1395
1145,-0.2988
1146,-0.3586
1147,-0.4383
1148,-0.6574
1149,-0.4582
1150,-0.2988
1151,-0.2590
1152,-0.2191
1153,-0.4383
1154,-0.5379
1155,-0.4980
1156,-0.6773
1157,-0.8766
1158,-0.7172
1159,-0.2191
1160,0.3785
1161,0.6773
1162,0.6574
1163,0.5379
1164,0.4582
1165,0.0000
1166,-0.2191
1167,-0.4582
1168,-0.6176
1169,-0.4781
1170,-0.1793
1171,-0.0398
1172,0.0996
1173,0.2988
1174,0.5379
1175,0.5977
1176,0.5180
1177,0.1594
1178,-0.2391
1179,-0.2590
1180,-0.6973
1181,-0.7172
1182,-0.7172
1183,-0.4980
1184,-0.1594
1185,0.0199
1186,0.0996
1187,0.2191
1188,0.3387
1189,0.3586
1190,0.3984
1191,0.4184
1192,0.3984
1193,0.5977
1194,0.6176
1195,0.4980
1196,0.5578
1197,0.4184
1198,-0.1992
1199,-0.4980
1200,-0.4582
1201,-0.1793
1202,-0.1395
1203,-0.3586
1204,-0.4980
1205,-0.1992
1206,-0.0996
1207,-0.0797
1208,0.0000
1209,0.0598
1210,0.0996
1211,0.1195
1212,0.3188
1213,0.4383
1214,0.5977
1215,0.5180
1216,0.2590
1217,-0.2191
1218,-0.4980
1219,-0.6973
1220,-0.6574
1221,-0.5180
1222,-0.1395
1223,0.0996
1224,0.1992
1225,0.0797
1226,-0.0398
1227,-0.0996
1228,-0.1594
1229,-0.2789
1230,-0.2590
1231,-0.0996
1232,0.0398
1233,0.1594
1234,0.2590
1235,0.2391
1236,0.2191
1237,0.1395
1238,0.1793
1239,0.0398
1240,-0.3387
1241,-0.3586
1242,-0.1195
1243,0.1395
1244,0.1992
1245,0.2789
1246,0.1793
1247,0.0598
1248,-0.0996
1249,-0.1992
1250,-0.6176
1251,-0.8566
1252,-0.5977
1253,-0.4582
1254,-0.3586
1255,-0.0598
1256,0.2789
1257,0.5777
1258,0.5777
1259,0.6574
1260,0.8168
1261,0.8367
1262,1.0559
1263,1.0359
1264,1.0359
1265,0.8766
1266,0.7770
1267,0.4980
1268,0.3586
1269,0.3387
1270,0.2391
1271,0.3984
1272,0.3984
1273,0.3586
1274,0.0996
1275,-0.0398
1276,-0.1594
1277,-0.2988
1278,-0.1992
1279,-0.2789
1280,-0.2988
1281,-0.1395
1282,0.0797
1283,0.1594
1284,0.1395
1285,0.2191
1286,0.4184
1287,0.7371
1288,0.6773
1289,0.5379
1290,0.4980
1291,0.1594
1292,-0.4184
1293,-0.9363
1294,-0.9762
1295,-0.6375
1296,-0.2789
1297,-0.0797
1298,-0.0797
1299,0.1594
1300,0.3188
1301,0.3586
1302,0.3785
1303,0.2789
1304,0.0797
1305,-0.4383
1306,-0.8367
1307,-0.8566
1308,-0.8965
1309,-0.6375
1310,-0.3586
1311,-0.2590
1312,-0.0996
1313,-0.0398
1314,0.0398
1315,0.0996
1316,0.2191
1317,0.3984
1318,0.3586
1319,0.3188
1320,0.2590
1321,0.1992
1322,0.0797
1323,-0.0598
1324,-0.0797
1325,-0.2191
1326,-0.1395
1327,-0.1793
1328,-0.1992
1329,-0.0996
1330,0.1395
1331,0.3785
1332,0.3984
1333,0.4184
1334,0.4184
1335,0.3387
1336,0.1992
1337,-0.0996
1338,-0.3984
1339,-0.1195
1340,-0.3188
1341,-0.0398
1342,-0.0598
1343,-0.0199
1344,-0.0598
1345,-0.2191
1346,-0.2391
1347,-0.1992
1348,-0.1992
1349,-0.1395
1350,-0.0797
1351,0.0199
1352,0.0797
1353,0.0398
1354,0.0398
1355,0.0000
1356,0.1195
1357,0.0996
1358,0.0797
1359,0.0598
1360,-0.0598
1361,-0.3785
1362,-0.4781
1363,-0.4383
1364,-0.3984
1365,-0.1793
1366,-0.0398
1367,0.0199
1368,-0.0398
1369,-0.0996
1370,-0.2191
1371,-0.3984
1372,-0.3586
1373,-0.3785
1374,-0.4383
1375,-0.1793
1376,0.0797
1377,0.1195
1378,0.0996
1379,0.1195
1380,-0.1395
1381,-0.6973
1382,-0.9762
1383,-0.8965
1384,-0.5777
1385,-0.0797
1386,0.0598
1387,-0.0398
1388,-0.2391
1389,-0.0199
1390,-0.0996
1391,-0.2789
1392,-0.2590
1393,-0.3387
1394,-0.0797
1395,-0.1395
1396,-0.1594
1397,-0.2391
1398,-0.0398
1399,0.2988
1400,0.4582
1401,0.4184
1402,0.4582
1403,0.3984
1404,0.3188
1405,0.2988
1406,-0.0598
1407,-0.4383
1408,-0.3586
1409,-0.3387
1410,-0.4184
1411,-0.4781
1412,-0.5977
1413,-0.3984
1414,-0.0598
1415,0.0598
1416,0.0996
1417,0.0996
1418,0.1594
1419,0.1793
1420,0.1594
1421,0.1793
1422,0.1992
1423,0.1395
1424,0.1992
1425,0.3387
1426,0.3586
1427,0.3785
1428,0.0996
1429,0.0000
1430,-0.1992
1431,-0.2391
1432,-0.1793
1433,-0.3188
1434,-0.2988
1435,-0.0797
1436,0.1395
1437,0.3586
1438,0.4582
1439,0.3785
1440,0.2590
1441,0.1195
1442,-0.0797
1443,-0.1992
1444,-0.0199
1445,-0.0398
1446,-0.2191
1447,-0.1594
1448,-0.1992
1449,-0.1195
1450,0.0797
1451,-0.0398
1452,0.0598
1453,-0.0199
1454,-0.1793
1455,-0.2191
1456,-0.1992
1457,-0.1395
1458,-0.1594
1459,-0.0398
1460,0.1395
1461,0.5379
1462,0.6773
1463,0.5379
1464,0.4383
1465,0.2191
1466,-0.0398
1467,-0.3188
1468,-0.7371
1469,-0.5977
1470,-0.4582
1471,-0.2789
1472,0.0199
1473,0.0996
1474,0.2789
1475,0.3785
1476,0.4582
1477,0.3785
1478,0.1395
1479,0.0000
1480,-0.1594
1481,-0.0398
1482,-0.1594
1483,-0.1594
1484,0.0199
1485,0.1195
1486,0.0000
1487,0.1195
1488,0.2391
1489,0.2391
1490,0.3188
1491,0.3387
1492,0.3586
1493,0.3586
1494,0.3984
1495,0.3586
1496,0.2988
1497,0.1395
1498,0.2391
1499,0.2191
1500,0.1793
1501,0.1793
1502,0.0598
1503,-0.1395
1504,-0.1395
1505,-0.2391
1506,0.0000
1507,-0.0598
1508,-0.2789
1509,-0.2590
1510,-0.2590
1511,-0.2789
1512,-0.1793
1513,-0.3188
1514,-0.3387
1515,-0.2789
1516,-0.3785
1517,-0.2789
1518,-0.0598
1519,-0.0398
1520,0.0996
1521,0.1793
1522,0.2988
1523,0.3188
1524,0.1793
1525,0.1195
1526,-0.0598
1527,-0.1992
1528,-0.3387
1529,-0.3188
1530,-0.2789
1531,-0.4582
1532,-0.3387
1533,-0.6973
1534,-0.6973
1535,-0.5578
1536,-0.3984
1537,-0.1594
1538,-0.0598
1539,-0.0199
1540,0.0996
1541,0.0598
1542,0.0996
1543,0.0598
1544,-0.0598
1545,-0.1195
1546,-0.3387
1547,-0.2590
1548,-0.1992
1549,-0.1195
1550,-0.0199
1551,0.0000
1552,0.0598
1553,0.1594
1554,0.1793
1555,0.2590
1556,0.1992
1557,0.2191
1558,0.4980
1559,0.5379
1560,0.4383
1561,0.2789
1562,-0.0598
1563,-0.1195
1564,-0.3188
1565,-0.2191
1566,-0.0398
1567,0.1594
1568,0.4383
1569,0.5180
1570,0.3387
1571,0.1594
1572,0.1395
1573,0.0598
1574,-0.0797
1575,-0.5379
1576,-0.5379
1577,-0.4781
1578,-0.2191
1579,-0.1594
1580,-0.0996
1581,0.0000
1582,0.0398
1583,-0.0598
1584,-0.0598
1585,0.0797
1586,0.2391
1587,0.3188
1588,0.1395
1589,-0.0199
1590,-0.0598
1591,0.0000
1592,0.2191
1593,0.3188
1594,0.3785
1595,0.2789
1596,0.0797
1597,-0.0199
1598,-0.2988
1599,-0.5578
1600,-0.8566
1601,-0.5379
1602,-0.2789
1603,-0.2391
1604,-0.0797
1605,0.0199
1606,0.0199
1607,0.1395
1608,0.2988
1609,0.1594
1610,0.1793
1611,0.0797
1612,0.0000
1613,-0.1594
1614,-0.3387
1615,-0.3387
1616,-0.2391
1617,0.0398
1618,0.2590
1619,0.2789
1620,0.2391
1621,0.0797
1622,-0.0996
1623,-0.0996
1624,-0.2391
1625,-0.4184
1626,-0.2590
1627,-0.2391
1628,-0.2590
1629,-0.2789
1630,0.0199
1631,0.0398
1632,0.1195
1633,0.0797
1634,0.2789
1635,0.1793
1636,-0.0199
1637,-0.0797
1638,0.0000
1639,-0.0598
1640,-0.1395
1641,-0.1195
1642,-0.1395
1643,-0.3586
1644,-0.3387
1645,-0.3586
1646,-0.3188
1647,-0.2590
1648,-0.1395
1649,0.0199
1650,0.0398
1651,0.0598
1652,0.0598
1653,0.1594
1654,0.2988
1655,0.2789
1656,0.4184
1657,0.4582
1658,0.1195
1659,0.0398
1660,0.0000
1661,-0.0797
1662,0.0598
1663,-0.0598
1664,-0.2191
1665,-0.0797
1666,0.0199
1667,0.0398
1668,0.0598
1669,0.2191
1670,0.1793
1671,0.2789
1672,0.2391
1673,0.3188
1674,0.3387
1675,0.2789
1676,0.0199
1677,-0.0598
1678,0.0398
1679,0.1594
1680,0.1793
1681,-0.1195
1682,-0.1395
1683,-0.0199
1684,0.0398
1685,0.1195
1686,0.1992
1687,0.2789
1688,0.2590
1689,0.0996
1690,0.1793
1691,0.0398
1692,0.1793
1693,0.1594
1694,0.1793
1695,0.2391
1696,0.1793
1697,-0.2391
1698,-0.5578
1699,-0.9164
1700,-1.1156
1701,-0.7172
1702,-0.5180
1703,-0.3586
1704,-0.1594
1705,0.0199
1706,0.2789
1707,0.4582
1708,0.4582
1709,0.3586
1710,0.4184
1711,0.1992
1712,-0.0398
1713,-0.2590
1714,-0.1395
1715,-0.1395
1716,0.0598
1717,0.0199
1718,0.0598
1719,0.2988
1720,0.4781
1721,0.5379
1722,0.4184
1723,0.0996
1724,-0.0398
1725,-0.0797
1726,-0.3984
1727,-0.4980
1728,-0.3586
1729,-0.1992
1730,-0.2590
1731,-0.1992
1732,-0.1195
1733,0.0000
1734,0.0398
1735,0.1195
1736,0.1395
1737,0.1395
1738,0.3188
1739,0.2789
1740,0.2988
1741,0.1793
1742,0.1195
1743,0.0598
1744,-0.0398
1745,-0.1992
1746,-0.0996
1747,0.0598
1748,0.0797
1749,0.1793
1750,0.2789
1751,0.4582
1752,0.5777
1753,0.3586
1754,-0.0199
1755,-0.2988
1756,-0.1992
1757,0.1395
1758,0.0199
1759,-0.0797
1760,-0.3387
1761,-0.3387
1762,-0.2789
1763,-0.1195
1764,-0.0398
1765,-0.0598
1766,0.0000
1767,-0.0797
